gene_ID	HepG2	HepG2-215	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000260731	0.969292491372023	2.54138795899463	1.99062820001378	-0.610950342716956	1.99496745067286	-0.306245769829927	0.759417526084358	0.935346354030462
ENSG00000186153	137.312797300335	145.374363115344	126.860918144354	1.03388311563168	0.235591507889163	4.38845663366644	1.14157891506748e-05	4.18071947953778e-05
ENSG00000276007	0	1.83363217644703	0.66443461587995	-0.94021331248177	3.64221478127625	-0.258143291635403	0.796296321598102	NA
ENSG00000260014	1.33367671095449	0	1.32632614667589	-1.53257268294502	2.76176138885239	-0.554925812610431	0.578945405334491	NA
ENSG00000175595	70.2546898197406	64.9662959806048	82.9320467375487	-1.12802677883019	0.293973674801104	-3.83716936420715	0.000124460638893577	0.000398977304311277
ENSG00000242307	0	1.52240154112435	0.679321350211205	-0.152201726766595	4.00192853814326	-0.038032095105129	0.969662092338709	NA
ENSG00000263234	3.06894837496512	0	1.42780989774251	0.273936745983522	2.46364424676278	0.111191681324718	0.911464348069165	0.99368858641439
ENSG00000276564	0	2.8223913451352	0.836944166819462	-2.19406438404674	3.04781064937759	-0.719882117511074	0.471597579184179	NA
ENSG00000091262	96.4067182367473	180.353939813067	134.07489200466	-0.239091511250911	0.245680463671226	-0.973180804359226	0.330463449391814	0.536801146085932
ENSG00000118898	53.1500446914616	280.998578127463	815.126942188826	-5.57947242572135	0.188099321625999	-29.6623739920503	2.34879742167143e-193	1.38906456004059e-190
ENSG00000103184	3.54496479496863	9.04725188550671	6.44333152592009	-2.51555310085419	1.0489566018889	-2.39814792749702	0.0164782090236744	0.0383163025504622
ENSG00000033011	913.400602028685	398.387974115498	522.653268714884	1.57342281073402	0.165455977652449	9.50961599005566	1.91367647403138e-21	2.38640958895824e-20
ENSG00000162004	3.636645913281	38.4098040974624	27.2019082195382	-2.18331011632907	0.744283872315531	-2.93343735843235	0.00335231293556447	0.00876758767763015
ENSG00000134398	0.447435512212332	9.3056044658928	3.615900948378	0.216307456124125	2.00022053818675	0.10814180336345	0.913883208285839	0.994831810179966
ENSG00000122257	124.71108820197	475.989608041426	289.926527894866	1.02846204226261	0.196140636849974	5.24349292823631	1.57564850895621e-07	7.03347582360232e-07
ENSG00000182831	347.424655684631	208.297826695378	270.683093708983	0.137430649075396	0.192416605847085	0.714234867985423	0.475081959374789	0.708096019560002
ENSG00000220793	0.401594953056146	2.03392077861984	1.39841727764246	-1.16192742737738	2.33486637286857	-0.497641938262129	0.618736438670946	0.842597190503257
ENSG00000140650	826.181186681466	661.582815251059	612.851585538827	1.32941078017455	0.149788905074775	8.87522863933684	6.97898940045419e-19	7.37422615805436e-18
ENSG00000167005	0	182.094374675738	91.8465865572252	0.244854606499093	1.68308297335843	0.145479819102744	0.884332048256633	0.985756468687255
ENSG00000125124	7.51741402004092	130.100061481682	65.2532785496845	0.0656751399335023	0.557497635875459	0.117803441139926	0.906223402900807	0.992835896160389
ENSG00000224470	18.1237274971556	462.820222840691	243.404273077888	-0.497825861624442	0.326849817870248	-1.52310276587661	0.127732996988858	0.241273438756732
ENSG00000182149	2947.95777031517	1312.82088760202	1795.73039023241	1.20360595275754	0.115013506627286	10.4649096271619	1.25195946945778e-25	1.88237604051911e-24
ENSG00000102984	38.1148654743032	10.797778757835	22.8271042425944	0.31930232508944	0.588852537382508	0.54224496765992	0.587649761262289	0.816413912324904
ENSG00000102967	460.60387128082	226.558496811318	307.580384316885	0.473469208621774	0.188504566584864	2.5117121415126	0.0120147048001084	0.0286964849931362
